Id,SalePrice
1201,182171.79070295993
1513,123094.56698228179
957,569641.4208209189
1171,257210.7757941514
1145,197818.88441146602
2726,267200.50317550614
703,182110.57540717773
760,83039.23396722926
1964,130610.05104942356
2512,158566.02725133402
159,150935.09966782652
1281,157307.72656502074
468,171329.9145837908
290,107704.9124273351
665,103188.43676128253
1463,281235.38945541694
1792,231891.58062813416
923,150442.31319372903
500,261978.22481367073
1408,177664.48993804574
331,94130.17667280548
170,79956.086783729
2192,101379.61674135685
2571,-42327.64625196863
2314,160616.3338582129
2647,88847.89178123866
422,425108.9486853862
2457,384322.6726164138
1838,195665.99832980847
2805,264239.6696021694
1645,155718.024443487
1711,304130.05090704584
2825,281423.60170200304
322,367664.27540830657
2103,273051.7794116377
342,120907.96150975907
600,139897.3585104539
488,196486.4311642191
1725,334492.82180868485
2246,276624.46550978936
2847,166574.61104151345
806,260959.54108016554
530,221626.6390528339
963,173300.89950033862
2678,86184.73892590661
171,106271.83866461167
2401,397962.5276232904
805,228339.73306596617
2259,280240.45303738455
1748,178817.86095106258
1361,142537.10612955957
1677,105099.35049249242
1406,135181.54585983185
2322,243830.22473402804
688,161836.53583005417
143,134861.50992058188
804,212855.37817524353
1214,152957.922764072
2828,142550.22354837722
1999,129898.6898808178
2467,182413.26631422443
2665,142565.32331005234
1538,415985.1831239847
398,119822.31213899498
2822,142765.3777159503
2157,147092.31369462336
1856,192141.86990856536
1269,107935.77273833871
2570,115328.64543432536
2320,241001.52063586196
1517,146571.13733167568
2304,137165.90988065157
1312,105281.57135732495
2012,122486.35316656598
506,247875.3374002923
2865,211348.27055397598
2367,95469.22211507367
554,70242.00648790652
238,124591.72271397692
1954,119770.35001904995
2488,150724.38535949346
2291,97634.47045028614
1969,112721.49369973567
2725,165627.9517707488
1482,149170.3041940954
2763,189296.48475140106
503,236826.33363541664
1584,239477.2349705276
1531,106774.45526057982
2210,138440.3532834
459,317020.0989582633
556,127723.89549794399
1347,118725.38180857086
1290,66804.94593131807
1388,97539.13779360658
1571,332760.14088240697
2754,208278.28224119026
765,132302.96234773487
2494,126465.32099037788
2870,218399.62412084226
7,192825.29971062357
1114,230449.44853779394
2418,289287.0092283675
291,203466.30862672866
18,364844.5953363934
39,349966.8661312838
1001,273464.3026931083
2442,252478.00561066496
616,105840.28471732799
2680,93448.46623301273
1414,118234.34395552249
289,132182.02531246026
40,249408.67562746155
860,115633.44849973853
409,121680.00338110131
673,138461.02751684753
2427,162461.8893437444
2036,242679.02789995918
2564,144836.40984648856
642,129313.12053827176
1008,173682.2616088156
1908,123913.21187785981
2519,226569.1178078251
1369,109791.9331011787
2855,158965.04989875
712,101403.61102803142
1943,118772.26708936197
1958,137028.62181209764
107,141327.43254265812
2295,201548.56799580288
704,101999.946396165
676,151118.65911265294
259,177030.59183920687
93,271016.32391056936
106,241545.83272938983
2315,192693.14042739145
1050,111410.76713743305
1095,199798.1877049604
2709,140258.8931025464
758,130318.96829281311
1496,168441.11956509703
2370,113116.7645597494
2458,275061.7142916964
2733,126023.34513909789
161,296166.4757341869
726,133123.63766871643
845,197897.69790899786
947,261695.83555517806
2232,126720.20098075994
2563,182788.62593305967
2299,137111.06268652095
211,86514.38496493331
605,129597.72902070901
1478,202501.14002791818
2247,278463.51756881614
2274,186008.9402252715
2869,161830.2200452266
967,246331.946002081
2656,116321.46003730898
667,181691.19405430596
1042,83019.6945867652
2023,162483.94698020729
2447,381006.1826288282
2055,114393.00846269327
2275,280760.3187723579
2204,147998.00242678256
1563,251557.63761061346
483,192418.4925064456
796,120104.06628027468
1526,165191.25439118544
2042,133853.52461177207
442,315739.80816995434
1693,327469.2297904558
1468,210203.53313234373
1430,192387.79981461226
2605,83727.680190819
1529,188407.71034376568
335,191881.92452376895
1287,142898.1793217745
31,100052.26829782645
1785,277535.79993834835
82,171905.81441438198
2620,126749.21809215561
252,183583.51996895607
721,49819.31579950478
2165,180068.29189422005
2316,173385.82574146675
775,117143.75800942129
1558,76067.12773753602
17,240262.08137943447
1022,244051.14495640085
925,109403.73841915478
438,276843.18355411914
1270,137902.30528563663
1272,117254.92753698817
215,118543.54848973364
266,226430.33681011334
2402,258805.53276362657
1250,116010.69856425625
1984,93445.96684275634
1279,133619.70817932254
377,285182.6892549777
1252,180093.8525558618
2156,268956.8356245912
499,307612.26145397103
1374,110453.96489207113
2898,254270.1454369652
401,121379.21424537367
2721,149680.1563992476
2078,262058.4252703145
2589,126798.74840000099
1946,263181.7268360347
1334,108848.41476166397
2781,238334.37149840014
431,418647.0313584006
576,217515.0855041663
1474,209604.2184365964
2254,140458.36357181217
2155,297849.038781506
885,107475.28664139348
643,124105.94218229695
1944,127968.3495043827
480,196685.6591202576
2845,120421.96402407423
2387,306339.98385785555
2407,199461.6314542051
2527,148417.8146314392
2514,137803.7826369408
629,148996.462246489
80,181953.16204376332
1876,130623.92731226355
1546,130794.23046690946
2518,162848.6726360197
2347,164482.68822220984
783,240515.93087980535
1322,34463.463105268165
194,85596.41350248303
1770,272965.2457686104
2143,118258.91393678244
1229,182277.14582947828
511,260213.95172364256
46,205097.51652527877
1348,172594.39595161806
2465,184523.99611829023
387,236211.19281190075
873,216712.016644538
1918,114954.92144853326
2764,248740.42486857728
2184,133851.50601272663
934,129892.51078058028
1920,126200.08969300168
2631,126196.24774349778
1768,639459.0534375081
2040,89254.61090129743
1749,217777.7815053879
834,213097.23593704292
1457,252824.28946664673
79,109852.21509453139
2302,131204.09660362755
1817,140833.54627588645
2755,236536.6424915347
359,160974.09660268633
2059,108931.53632859378
2092,242086.42643128737
2516,231699.4120482123
150,129051.61116791696
1656,150781.57235599493
83,92466.06446100796
2411,192433.8191262871
795,90341.44900897592
2312,231555.12806724967
2917,105878.09740543981
1624,168148.4712013862
2215,338017.7828930866
1211,148330.21867833383
1485,147727.24126256854
1024,161559.18559156323
570,191955.24409905012
2874,119642.25470555383
700,81200.18355744067
2756,231868.86242127506
2022,176811.93891969646
583,234206.5477543195
2392,351763.8823500655
2424,194778.48368083945
212,91190.14112032978
736,152351.05424607024
1610,177536.07124974695
890,128590.27487095322
467,173077.5381503936
578,254043.73389671868
1747,198563.1434184916
1149,157518.00091521096
2758,225229.14559443996
857,136461.38190144952
2219,321907.9093533609
733,107167.4743568771
2909,127839.98204426264
1798,263382.95748678874
235,92267.15301416855
2366,124246.76220888819
1027,132700.09575469262
1195,132262.92378821058
1303,84076.27874360015
148,180330.06187730728
608,142787.5846270151
2515,168653.42230070638
821,260080.26579836337
2500,297879.78372810216
745,98783.16095880591
741,118420.4020092447
1611,64320.01759773611
2532,120440.4405516716
1081,214311.3775854374
1692,406449.26383724227
2520,175425.03505903197
276,123329.23382805807
1992,149769.66761004503
663,84053.21278828112
418,106217.1589098383
1733,182898.96234374016
2359,148412.33996089434
253,187524.022143398
1518,191158.15967058972
2035,107220.54033109518
2919,104349.85175192205
1540,268720.0224500121
2120,151593.40237946762
1674,176560.97034750273
256,139969.5062309403
2361,112880.33760230555
978,81809.79367084078
2280,158942.53195592717
2095,223503.30824812246
1709,309456.4937621703
2801,251403.67797483568
1246,113724.4068853182
2373,107842.35259214576
1055,260220.54259453018
2017,103144.00349301638
1099,276700.1880356133
1344,100423.63375588393
835,212367.82793363533
1117,210377.23996612258
2043,98112.41885659628
2085,118669.45623236694
410,141621.0462701363
2650,110220.60292218513
2867,169280.55798891681
1668,118418.49712527951
1161,156656.33060845442
2122,163595.93214836737
2539,137961.58921942147
1047,132052.05148301247
1445,129892.74091764985
541,159657.4939398843
569,223458.68591422672
1276,106966.62887209535
918,143815.49090000332
326,173380.99471775017
1936,133875.62089799327
895,98844.8279308498
257,144430.64979584824
1241,182839.95268768817
1545,116338.84665175203
1189,144589.6022472447
270,137486.5599639883
2066,230900.07804872753
693,99311.58545841216
1259,117776.45754494381
2916,154380.6524161626
2321,301718.3116849283
1977,92025.87204692342
1895,164559.85722189132
1240,185640.31949223913
85,140581.8285730813
1823,122236.37879475248
825,298366.5824665559
110,219201.26118471933
697,133984.75425019936
2297,118662.85471345192
1231,125784.9792095125
1355,128060.55288515637
968,353546.4444879671
584,242567.0794782611
1315,114754.96550378008
1606,142001.40114444555
206,105184.55189422346
1685,324726.9141811206
2016,140599.33885543793
869,217384.51686676117
2135,120745.43707318402
2346,157833.7721628342
2430,219182.58174408128
2198,86715.34439665679
2652,110932.8555858046
27,111415.32173201081
241,173489.71139324427
906,103102.7414940304
1506,122662.56897151213
2098,373228.91095737973
1435,204108.61151307958
2213,162684.18650075333
1274,128718.82375080437
743,36135.55326579645
1737,199110.67396988196
2797,280998.88967017224
2185,89032.92416305555
58,173435.74941857008
830,186730.2392263291
808,126187.24561439645
680,142497.31417335925
1153,116855.17167573758
1291,125062.27112313418
1818,142533.31827803585
2161,180513.23513588787
1883,119993.17549769476
350,340623.06642580504
2473,170895.52867971617
295,161188.86621327384
293,226746.07511684025
859,136031.67786485562
288,58785.442472569135
1578,157582.97311492526
102,155719.19773422848
2831,155421.16960210085
1030,170241.10151688824
2551,140155.50538383852
1286,131777.40349747232
958,318950.4750054786
776,132436.73067975283
72,213226.31970531686
2263,266349.0873910207
1866,130923.75448056153
2876,79319.8103908108
2146,283835.11790176935
103,150108.2630783865
1500,138069.858416771
492,188605.83737300363
167,125841.42910599298
2597,117630.1218022502
2685,108234.38145690298
1035,137670.33877708373
1220,94317.62450328321
2602,148943.12501784263
2159,215255.26778589716
695,139124.1352463321
1109,246195.54514699234
640,171134.00094722235
1652,144006.45547225032
2090,-115079.53931557797
1188,211514.2703191782
2345,282314.30222737015
1059,387817.7590158668
2751,233282.99668814626
128,171892.03854071198
1523,161479.2071361785
2925,180299.5111354804
2145,301014.0185462546
1121,218461.245141763
566,252642.03796834857
565,227328.02571055363
1331,127878.43701972201
2928,138812.9855068784
156,136313.3699490872
797,147056.257176157
327,102666.8103362397
2859,126528.65819296855
1453,118085.60470723218
1762,322219.3269641305
1868,250506.58991280265
1760,191687.9334640878
1113,261227.36947797635
1812,194262.87744408063
117,148214.2366821327
1142,216368.9729281501
2342,406911.0213622706
927,133670.3850593345
2478,194741.4741846694
655,93775.82911156489
2064,122975.41055948299
369,238216.4543597408
2239,107076.45651274448
2732,206583.08311291249
1653,164871.93242808728
959,204599.2561776509
2395,315942.8050511973
1412,118965.60496459441
271,267623.2438676223
1484,140792.99886914482
1497,147952.10807564255
552,179869.83722580515
2,123602.30687093762
1855,286740.531759826
4,263499.6085819893
2292,142564.60217525318
134,127917.85240903223
646,111178.82783596053
42,299898.8589165911
532,222463.58233094323
713,130849.34138635811
2561,121321.57356475058
2360,145932.42460725675
1333,123401.63351932338
1407,355665.11970779265
2892,260561.96455735233
574,197740.82003770414
1227,189728.40497940825
2591,264182.2981177977
1476,212172.68878254548
1125,265789.8184867969
1446,132157.58298120543
408,116792.48433378493
1101,270548.19605866185
2251,182122.72536985
373,188782.40979821465
2554,132583.3074145494
2382,280842.10897479474
1985,84765.30141494176
519,209182.00357261577
1093,193922.65215254264
864,267401.4688656175
2889,137667.32237109967
2308,157433.15061364297
986,143279.65497844265
1302,139385.9585802214
585,140741.3288120238
2708,143201.2909258468
147,125814.86211229996
1441,228162.2565449456
383,176100.91658723488
285,154257.28485580214
181,113638.18024556228
358,184426.56442847187
780,185483.95710874273
258,204105.57541207597
1865,214162.3433182288
692,121131.0129373601
2902,332086.84380381834
508,269905.2635941202
2638,138242.36086269977
36,141870.18225911554
611,179049.37101904582
2281,137183.02263079648
1678,102641.46461802801
1696,434099.2695272852
1557,96190.0535849745
2180,156092.92262592216
1726,225715.12992760126
951,138433.3454169281
267,240791.42486296015
2706,137527.42819641245
2221,234988.57434874636
1357,169808.38497845072
2901,331371.04455324035
347,200670.3796031374
2164,192152.17625461394
1586,309591.3950927249
360,160451.56293066638
1769,239522.17138391937
2617,212841.01429169223
1879,148433.23294529624
991,232465.41135886326
1535,114326.31187163154
1191,132156.3611091181
1579,185109.23183204368
1882,-31943.951125123276
1510,139934.69010623507
2196,243318.81018756618
1845,168679.08176667537
2336,416467.6448780005
942,86625.10862824111
861,125186.3122591635
2555,104755.21786870752
1392,156028.30286023725
2099,271364.7970783773
1543,118135.71027495511
948,274877.6501279853
1239,159215.1913058111
22,166169.8663362086
2796,215834.64665092394
2747,167578.49314913244
92,284391.0206907792
210,159133.85656375822
1858,229352.36332986245
2228,153642.90424304444
447,216627.26243677875
827,246013.80432126013
1649,218868.60702350145
682,126775.48811073793
2698,99314.81700788063
494,182205.18559108107
214,92934.35504201405
2441,288466.6480085973
2679,117504.51966451717
1336,118320.15803695878
465,183440.4573242762
1524,136440.98725361607
2543,102816.2464290414
631,129060.32304469835
2452,302871.6591457911
228,137653.33934633754
126,146024.7875739693
1092,218396.1847624199
1122,195935.22551985455
932,202526.7820409101
1980,83259.17977939875
2171,117828.72648105044
551,157464.56604901628
2768,162324.51908521086
2056,106079.87538358688
1159,388199.86186896777
2645,87176.21696587541
1174,148520.44343199872
2266,216290.48462265212
2462,436101.9994000391
1219,147159.16024169928
2922,161804.01322122954
118,143496.23878202608
474,179233.26373395245
2576,159860.12818315867
872,292520.4749249133
1077,213969.58401218153
1536,129602.12122434733
1150,120779.09254929105
2341,310609.66740738275
1931,148983.7399020796
2785,127923.99886337308
2538,130394.26785383871
597,231417.27008631153
464,167720.85233037395
233,231581.93776535304
2169,120662.94560944132
2123,157021.8382269243
1867,164575.61481664988
137,285416.30351770326
515,223676.78789757902
933,109620.32158372208
2784,166803.0060431022
972,153548.04062681884
599,172066.5628271674
2614,117664.3184232281
2582,147623.04268169228
1409,202040.70628434027
175,110588.53231028623
352,225663.9908432251
976,112865.97051506302
2134,201568.66359259712
984,117997.42972041047
2396,370850.78782641294
1673,132988.64068701724
404,111655.4281676629
607,147063.26541557864
814,154310.19573526236
868,188444.72625668108
2271,192126.08459396707
1633,205586.02394703106
337,245299.9899243837
2765,237291.13053959346
1746,241559.62144731602
368,338639.9444355401
2806,198337.81984439358
1662,180096.30021019478
1234,203322.66935739559
1373,133290.09500164527
1672,120549.69345164596
1939,102117.01633578482
