Id,SalePrice
1249,177219.7355008913
1604,114328.22860493997
1064,485760.69073927205
1923,163601.48907839306
1988,117807.81590785985
2325,168500.38706333275
114,193535.35405056525
2700,175537.37588166728
217,142335.55515319208
343,177425.37598612515
386,235929.53955945413
2005,117024.0651237457
2908,149455.49082543314
1814,224249.06468270667
2446,453821.2420348554
208,144847.9024603878
1679,110934.33044116152
822,304974.5745724295
6,193092.65729670133
1781,381754.2431117472
2397,297947.69926043716
2340,321642.9010164066
1618,173909.31959123604
2843,155641.7136740531
1061,373820.9275048559
2786,110968.25084193467
1935,136278.13027743864
1341,104406.02740437962
521,261473.6096790039
2136,113680.81747977671
996,189866.23411431507
227,137415.26119029877
135,176642.65972348646
1167,141775.84643736976
294,243611.02099564386
1776,221304.97457233944
540,174403.61139360088
1717,224194.13658029417
2303,130916.10694470408
116,174216.35541757807
127,145345.130626899
1371,125265.40312755993
1014,154320.88465610537
1507,93094.36122958333
702,131718.4146340387
750,150749.12153626615
261,142655.43382718615
1559,57605.274672617525
577,222571.4309746003
2812,206759.38961884292
2080,173944.65100467228
1368,105241.13778679242
2376,114535.88109439748
659,118230.85227553576
1235,131570.98815837447
332,73903.51300338644
1917,148257.14512868057
2094,247888.0172941561
1460,264254.784738926
1471,205310.7180978549
1509,115866.85647841556
1922,136295.80393504363
433,485977.54841051996
460,263997.42007957754
1116,232021.9390982729
1137,167255.0552120748
53,161479.00603945027
2354,282046.3770027447
1475,196336.35781741445
1761,523055.05974884855
842,123839.36883844969
2739,204869.9140496703
2509,157377.65483941985
1007,204425.56800515018
2610,195206.30299883668
1952,71944.3503506887
2719,168354.5539737895
2921,80622.71127064573
1966,139085.92265327042
292,118386.70854698255
1204,176346.8664419095
1829,270135.57119587116
2419,195446.41477944807
391,133484.71749368092
798,99398.46928473054
481,200559.9918945198
193,201582.21888793836
555,121959.94579371728
899,57215.50311640407
2357,178631.17033257973
328,126071.79982692617
1356,100159.22864702955
1154,96066.8554177066
1730,189350.36695277237
2249,157373.90192356246
1119,271461.43583655485
2856,157114.22455691264
1394,134479.5325386547
2587,108163.51202976546
61,328616.06795542466
2661,153285.16412079707
2711,131173.57497523405
1147,186676.20470379008
757,129928.53657547188
2623,87284.3950040928
2378,133411.47757492802
1413,149787.84374414143
1722,215486.784397207
1112,238637.73446528133
1623,191202.28487108042
1201,189655.97209626023
1513,106427.19766308184
957,457506.7471670179
1171,240205.58708785125
1145,198566.1186479328
2726,266718.4173331708
703,140730.4712915524
760,112871.43730270905
1964,136400.5367828659
2512,155348.93300847686
159,153186.8825730491
1281,155125.4290970881
468,205521.84208501794
290,121562.81777770736
665,102980.26057169877
1463,249527.50879920486
1792,243030.13835148246
923,177007.09503342284
500,273691.480386157
1408,192874.55766710982
331,81233.68588191201
170,102688.5882950507
2192,83273.48569826144
2571,321094.1696551953
2314,173408.41183805847
2647,92633.90735127755
422,432104.49054238456
2457,388271.8500149159
1838,179146.75866711827
2805,252541.05685385625
1645,146640.40347722132
1711,314143.4515454356
2825,262743.42653855705
322,300608.34785521624
2103,235529.96081079706
342,118378.62351019871
600,121941.79852739137
488,175842.17338090137
1725,297999.40974141343
2246,276727.50886338786
2847,160016.20061057087
806,230686.06361323572
530,246571.89539773058
963,199836.99306685815
2678,113207.8220267841
171,77259.57780420678
2401,433263.2058502727
805,210470.3930717908
2259,240017.77512304127
1748,182696.75853709603
1361,143148.5399651934
1677,111132.83671822473
1406,162122.17325604492
2322,243333.36694426267
688,146696.3357097477
143,147092.5320546554
804,201860.13713975128
1214,162867.83885715486
2828,112394.30131476183
1999,202675.8379958161
2467,210028.6898531973
2665,154121.95438305574
1538,334058.3050039025
398,111507.14134899367
2822,159202.44247698798
2157,130589.01134857038
1856,200351.2860285971
1269,78107.86465637323
2570,110269.26894325955
2320,239934.48148429737
1517,127820.08302233151
2304,121810.18557967102
1312,81426.59356026535
2012,128370.93851210456
506,273814.8769487828
2865,234270.18810535577
2367,102096.1152052086
554,61032.692462701016
238,138372.63524761723
1954,109968.06342245359
2488,140041.2653818294
2291,70001.23355005473
1969,90982.31192637281
2725,164942.15085222365
1482,133011.34334155725
2763,202831.09997771546
503,271129.2990851805
1584,246310.91500065546
1531,136969.07795527164
2210,187788.6928486988
459,319383.97882904834
556,128866.18206209506
1347,141775.69780117658
1290,55468.06919650432
1388,96815.22586186297
1571,351873.9109172936
2754,195535.58797959206
765,137077.95445710164
2494,134139.0961703092
2870,264893.7183641905
7,248079.41808958934
1114,266568.7084737808
2418,260522.86361011484
291,149392.37306020883
18,369566.919493541
39,375046.6045150275
1001,288270.59373890044
2442,231561.99144413456
616,109049.82472900812
2680,86880.07915585733
1414,115784.5576960833
289,143024.96661519556
40,263915.6649709033
860,114886.54486937316
409,135401.26759544684
673,153447.40008533388
2427,165155.4584157918
2036,230156.49561320595
2564,137403.24206982853
642,149633.540689153
1008,170581.31923103068
1908,145398.50961180613
2519,210049.51603137507
1369,89375.13231240696
2855,165630.7704018703
712,98962.32088367181
1943,120942.92932709094
1958,132232.47249547188
107,143116.55866586536
2295,208263.59741971933
704,100660.54198487414
676,145455.77133464202
259,179277.85132069018
93,298888.6312513738
106,244635.54367654427
2315,177928.98517034602
1050,95642.84470482022
1095,209014.14245744725
2709,143945.708486256
758,110187.42823834629
1496,149188.34286660902
2370,125121.55904347128
2458,291498.22762882675
2733,136147.16971065666
161,267634.142305867
726,139580.58153484156
845,208780.6651117811
947,254853.10028512584
2232,119231.94054218642
2563,151188.87567130945
2299,175920.01970658306
211,57981.59853483472
605,150913.991519409
1478,195195.3964584971
2247,275607.0526465846
2274,238048.05387033033
2869,244494.39689682703
967,223116.37678095073
2656,115727.80975280928
667,189846.73731973034
1042,107206.0327907475
2023,161263.86222881547
2447,362477.2524408704
2055,120709.60781640705
2275,257257.1720685614
2204,184680.42999403249
1563,272763.8031498945
483,231071.89880493341
796,130894.44122806584
1526,169207.4857463557
2042,115069.03351126777
442,358158.4233038799
1693,332067.71147183597
1468,216272.12760217584
1430,197181.38773961362
2605,160380.54206106043
1529,192361.46910736652
335,144861.18655908067
1287,127349.68988475767
31,84804.32407694105
1785,327086.04686609126
82,159393.42834469807
2620,142546.70323044746
252,170885.4675886486
721,48248.0931906162
2165,182685.47593347315
2316,170117.30145677074
775,130664.8414015551
1558,93375.81538716369
17,218141.08512069233
1022,255627.8043038327
925,122244.01091870095
438,289508.4483623374
1270,105617.09919989036
1272,119681.46288422025
215,135317.17541241774
266,226128.4339351055
2402,305810.30142246734
1250,133705.27154367714
1984,110489.676264962
1279,138865.00943466983
377,241895.07497963007
1252,98794.96288273399
2156,261843.4431064527
499,308202.5669874111
1374,127883.25633828332
2898,265401.168288975
401,116706.9275928169
2721,134692.93568314138
2078,241733.608834574
2589,141448.2131813439
1946,248563.8442460109
1334,116760.16484125414
2781,222701.46757732102
431,397645.28227102687
576,200251.97591260297
1474,213751.94046074292
2254,135843.31837523665
2155,263681.955943213
885,101533.98510948202
643,133368.6636503428
1944,123246.9716512496
480,203577.98223625316
2845,105436.11806740321
2387,321287.7855011694
2407,212647.561247245
2527,158297.10128955386
2514,151521.54192543312
629,135696.76201731322
80,223042.14635965013
1876,128991.87881095112
1546,114919.01260576422
2518,178215.98822194524
2347,134364.71999667928
783,240390.99797533185
1322,6059.080491075059
194,80449.14827866708
1770,302953.3713764805
2143,117498.81105295246
1229,216044.0079225814
511,290809.85153713095
46,229040.244627191
1348,147085.96867232758
2465,213952.89900366293
387,245383.24293575267
873,225846.03153189697
1918,115966.79940353901
2764,229982.70382560111
2184,130293.82623374215
934,130700.09813627927
1920,133830.53716952086
2631,134536.4623706479
1768,525615.0947120335
2040,112849.03518876989
1749,219721.62368512922
834,242080.24133785977
1457,232572.91276251755
79,85740.77640749492
2302,117637.11539815538
1817,140414.93686775002
2755,224078.76906532678
359,166483.7906018371
2059,104953.26759645058
2092,239302.1855547426
2516,227345.0809246866
150,111675.24280607948
1656,130150.75358899939
83,80152.8092052184
2411,189954.48695354583
795,65601.85466886066
2312,216964.48621875298
2917,109878.9002158936
1624,192658.11477248798
2215,287851.49911387585
1211,160284.9831660711
1485,137893.86058187098
1024,164361.9472987373
570,195000.5852555844
2874,137829.88615452233
700,131285.9660167804
2756,214358.19262215562
2022,180105.87086818044
583,216958.9230629061
2392,370578.56555514527
2424,183848.56703174463
212,105601.94856805635
736,116104.41607593592
1610,159110.51662915162
890,113098.410103236
467,205128.16735176244
578,217045.89247615487
1747,202947.86960224723
1149,143009.08753003727
2758,270123.9453646051
857,135709.55441367114
2219,246362.4594003251
733,111349.05299738384
2909,116373.28390697592
1798,268066.23435479193
235,131295.21435906738
2366,119804.9807182768
1027,128793.84059927307
1195,148527.8214392612
1303,34299.52323179906
148,189707.15292503653
608,171943.97900034758
2515,221232.25165216808
821,244079.7427739983
2500,280979.2097661673
745,100076.81486084324
741,136020.7696275449
1611,98030.35418141088
2532,128691.08525878761
1081,229154.00812417973
1692,427910.74309674755
2520,173501.34753149902
276,116927.78291535232
1992,131382.63549428462
663,36267.30420125471
418,114207.75000283433
1733,199989.20303401496
2359,146875.4845542999
253,185903.0263563045
1518,190895.35881083587
2035,141160.18584459083
2919,80148.90710406097
1540,245523.69904984947
2120,156392.4832962146
1674,154212.5007272611
256,139966.79524149123
2361,92244.23312159775
978,63162.10907066334
2280,116081.00868185228
2095,224604.14155904227
1709,344730.44846831297
2801,243537.5940374962
1246,109483.11310683741
2373,98086.08127892151
1055,312578.1532949382
2017,131389.77646148848
1099,265428.25395059533
1344,76835.27528644711
835,221760.8673099375
1117,220490.67217756878
2043,79245.51556470094
2085,123343.10240906833
410,133807.20638947052
2650,111541.5041799179
2867,182255.59025850543
1668,110999.2101125723
1161,162565.2437050332
2122,193981.34275453025
2539,162178.74122689245
1047,152622.86989749476
1445,125932.85779839537
541,133402.16871841621
569,202036.61849235225
1276,114151.0079306581
918,164038.73829827455
326,166209.14194401295
1936,129343.40569422262
895,88254.0982364408
257,142909.8516607942
1241,190978.17485291994
1545,102492.38762458965
1189,183685.47649167903
270,131106.4337592605
2066,196812.17697681597
693,99875.54075950569
1259,142316.87160510774
2916,149513.03815709453
2321,276580.1225430561
1977,101405.57626163136
1895,145003.72602397963
1240,173869.95511317902
85,153282.8717736458
1823,121586.17105650679
825,291529.147089017
110,246506.83617342368
697,116581.85915474985
2297,120852.82950993243
1231,136440.61671089038
1355,131257.9340546405
968,336472.2174492386
584,213116.72283885576
1315,140067.35189113702
1606,134404.68683394193
206,102102.53559895979
1685,358649.1592014608
2016,133893.1620926366
869,214208.93259168253
2135,115602.18621701715
2346,166206.14768553816
2430,227892.5686150351
2198,112489.98157005265
2652,116669.95495841661
27,109681.43638223183
241,163850.88583698063
906,122304.24702148864
1506,122303.8263293579
2098,331108.1916670954
1435,211878.63649926364
2213,162359.63794625227
1274,138506.54889746523
743,1420.7867487714975
1737,192309.09591643277
2797,265918.6303264604
2185,60485.345915870916
58,149514.52793976798
830,205836.27156165318
808,101609.81836450691
680,138874.6672821617
1153,115120.97015230403
1291,141168.49777217244
1818,139261.37962538569
2161,189510.43485003567
1883,113798.00513126914
350,388334.6952060233
2473,147152.20297348828
295,185291.278424441
293,194353.92853715766
859,106909.70338800063
288,61704.8479568623
1578,157496.172804583
102,167937.76722756616
2831,123129.41483777399
1030,150741.56166791177
2551,152788.7640793394
1286,137681.59139238193
958,304942.55395143013
776,126075.15717415663
72,268770.0487234537
2263,237242.77046602158
1866,142162.01751721278
2876,59308.40958865677
2146,252995.47506486322
103,158265.91957918258
1500,109844.27983437882
492,174333.9802147446
167,137816.50198043455
2597,120282.87701912012
2685,115952.27951326975
1035,172941.32838093973
1220,74506.46040817557
2602,150327.24579516836
2159,213446.34253627242
695,136378.2276670809
1109,284599.59763243597
640,194949.42828963706
1652,134128.90932713248
2090,172155.75335697678
1188,182029.8474354239
2345,226175.43305670848
1059,409327.5933735328
2751,245958.1667253198
128,223309.67832281155
1523,189878.05284217524
2925,189975.03471004328
2145,301795.5359608064
1121,222723.63731012962
566,246075.5908964033
565,264435.3306585888
1331,135084.88044414026
2928,125878.4607072383
156,138596.17441712643
797,137112.40062285418
327,84844.52924559827
2859,146484.2041636922
1453,111646.9121906282
1762,344506.80054653087
1868,199667.2417064637
1760,175547.35955212245
1113,246749.53642895047
1812,204711.4204693374
117,141941.02174193203
1142,205385.1373933496
2342,426261.39132998756
927,162388.1442155017
2478,180847.4502371325
655,71089.48655091328
2064,130717.36611374479
369,321375.2613433704
2239,104744.8270705732
2732,215729.57968196154
1653,165245.66835667996
959,208769.40040578603
2395,348769.5591142328
1412,117100.71951896808
271,255542.92886014344
1484,137815.80840894635
1497,168267.60209106133
552,152516.2512592713
2,135316.65858720857
1855,310304.65441052173
4,271665.2676706369
2292,144975.5537026471
134,141137.20835231422
646,98279.56017776419
42,303717.90147553844
532,251317.33619457687
713,84375.4885929322
2561,135964.9372111849
2360,138282.7421403075
1333,113833.25123953797
1407,229840.33126517042
2892,302232.7859006511
574,200172.35938694476
1227,188529.98618262977
2591,221107.43106072137
1476,221034.95910199918
1125,260658.65542684044
1446,146755.23684216986
408,116532.13059324419
1101,286881.54461102997
2251,208191.22687017015
373,169806.2118296138
2554,124275.1203327422
2382,287867.6885886584
1985,75406.48839527206
519,239472.74651296204
1093,181907.63879103248
864,243066.23181111316
2889,139224.99522534964
2308,201794.91124136734
986,170217.39029069783
1302,144149.893390175
585,139704.64911153997
2708,152188.94361298552
147,138595.17831301416
1441,229065.98676959754
383,175504.7408439703
285,140101.75490822727
181,105639.77747842153
358,199018.50248853635
780,156052.21466422555
258,176974.02425661567
1865,210227.57575954805
692,117928.9474841539
2902,335571.1331998686
508,253361.110757241
2638,152602.1398692069
36,135061.30538386348
611,155255.37318362313
2281,138583.98602980957
1678,119939.05300551016
1696,456909.5012300123
1557,63067.53800969696
2180,154036.82012116772
1726,220880.14119360992
951,139691.3556754369
267,223513.12800022293
2706,141048.23833812954
2221,270764.7399431467
1357,164428.58211225164
2901,307907.7320527572
347,159055.15113513538
2164,200273.97631187932
1586,301339.575499816
360,147988.5283585762
1769,263677.9430230955
2617,175713.79108949238
1879,134667.77716302883
991,222460.5966549799
1535,128842.69337018783
1191,132383.93200608058
1579,209962.98466354312
1882,140233.59793696675
1510,136297.6309589615
2196,185828.95874844486
1845,171367.93751441973
2336,378443.6241139142
942,83603.72583918337
861,120057.97246002487
2555,122733.11248818281
1392,175938.62055883216
2099,237690.3477017229
1543,114681.64636051017
948,314970.25411597197
1239,204020.03505647063
22,176108.37962053722
2796,250063.7660166034
2747,194829.66393113372
92,302431.4688259661
210,184079.23244105058
1858,203579.22355114977
2228,156614.86772103445
447,247838.48251408467
827,254131.77070749193
1649,187469.88663077398
682,116753.20189679609
2698,103441.76054927918
494,154133.78932302486
214,85246.12048934776
2441,233784.32439328078
2679,110843.06319232946
1336,112420.50350080231
465,187753.56398732844
1524,153964.24152001104
2543,109943.36286670092
631,156859.2530230102
2452,300798.9036940083
228,148818.57824874108
126,181208.63995842976
1092,242562.33209931073
1122,214666.89980204852
932,240931.4897737619
1980,74188.84920550101
2171,101614.16914060456
551,150825.32329613055
2768,187973.93064597982
2056,109567.84909517327
1159,346051.0990356045
2645,123148.25507320403
1174,161771.58109020008
2266,228511.29427388991
2462,392630.4570824815
1219,141759.66823502362
2922,193236.26482683103
118,142878.78351545284
474,164984.23891362565
2576,155029.96461073848
872,283857.80365614354
1077,220388.1028597267
1536,171090.66049784503
1150,117393.30864568634
2341,356441.01824527414
1931,150394.78965845986
2785,118493.800685181
2538,126398.5623355976
597,204839.85390335624
464,207932.75325970276
233,250536.82207793655
2169,135695.87116523128
2123,161055.03475870276
1867,183668.89380456143
137,242511.7931971992
515,233602.5280086671
933,106348.9533349069
2784,160746.63436473548
972,141077.66596391887
599,167030.8843889564
2614,129123.85947137448
2582,127689.35524382032
1409,172408.87566777447
175,109654.9578661195
352,254358.40905834833
976,89510.9046192894
2134,205822.83811348001
984,103775.41813990472
2396,378077.1855209202
1673,111043.52768986995
404,112324.24447607946
607,175614.38962184117
814,152682.21188495526
868,202287.8792201454
2271,192103.3790776978
1633,270621.9917227867
337,180937.91219382623
2765,188440.60918056744
1746,252911.77826763218
368,335558.85075589933
2806,221306.6970561272
1662,184931.63373224935
1234,227473.41233236543
1373,128727.85483957152
1672,104726.1825741661
1939,111493.33567319321
