Id,SalePrice
1571,341233.2826032172
2754,209516.42243615934
765,139883.08026141633
2494,127894.21082604399
2870,261949.84838039515
7,231941.96078884832
1114,251191.2147944795
2418,278425.4708445144
291,137563.3141176395
18,365284.6304460939
39,387519.6816081972
1001,261552.91999137265
2442,234133.85762050404
616,111789.53761829008
2680,84832.15725864723
1414,124589.57639888188
289,161513.85434178208
40,265977.1898267927
860,120889.2228663858
409,124621.10175465941
673,158994.82084633346
2427,190656.1837242975
2036,216423.77547697717
2564,134150.79213664547
642,170146.3716286724
1008,173981.16104134664
1908,156234.43100677602
2519,210175.50598286785
1369,95851.93253022578
2855,160008.99705634732
712,101774.08164286747
1943,123983.79632134402
1958,129156.80974659411
107,159159.6395256691
2295,196965.6489516091
704,103761.63884460219
676,132103.6472878221
259,175888.43158585124
93,277559.8014300894
106,233794.4919430661
2315,176124.01680238475
1050,79994.70483546337
1095,210609.16395273685
2709,158339.27178186004
758,136844.98629009814
1496,150125.6708451838
2370,118512.15484401115
2458,305463.90699198993
2733,125602.98864401689
161,251734.42199808283
726,145464.68891667807
845,213361.18419455198
947,250007.464464836
2232,120877.07117570675
2563,141188.71843431258
2299,161025.45607669256
211,56550.00307866675
605,149322.16777786447
1478,190654.5169396372
2247,306483.0455261188
2274,244505.82156332774
2869,228934.00020213547
967,211050.82517208203
2656,115186.3726249023
667,198622.59803546278
1042,103715.74903458978
2023,156606.05371123075
2447,373478.2544957455
2055,131103.35290212627
2275,291379.8796150916
2204,177212.73231221072
1563,298764.8550727328
483,222372.7858027736
796,126245.5182436159
1526,159744.55740562733
2042,125391.79577228928
442,342983.70896204433
1693,337517.2288329189
1468,217747.03889273162
1430,196524.90420922975
2605,142240.7692385462
1529,186723.63485361857
335,144472.06397394923
1287,128620.08072589325
31,88082.11070247027
1785,339255.66010822123
82,157628.7499218655
2620,133211.3949858287
252,166702.6688202669
721,46156.520414999715
2165,195921.90427283943
2316,191085.97354790661
775,142820.38580550128
1558,88721.5809319554
17,217803.0135043813
1022,239778.21912836604
925,118091.3164281784
438,275821.3711201834
1270,141129.1932757796
1272,123595.85885040194
215,123040.9156682629
266,221535.29473312479
2402,294788.7213725982
1250,127430.60802799393
1984,131102.5850157854
1279,142782.7125364411
377,244109.8319674847
1252,121733.92041276657
2156,261222.23766191438
499,335734.9218502444
1374,130299.87358383201
2898,243749.88500071364
401,107286.81562397897
2721,142614.78356201437
2078,248622.42989878485
2589,131050.31619270143
1946,243286.26546135888
1334,113066.13651837627
2781,212139.5182039217
431,392868.9032701615
576,200932.2512744482
1474,207690.74397974066
2254,149007.89716898196
2155,275669.29400842066
885,109056.18691250423
643,141494.21501628033
1944,122640.63200676779
480,191603.26804482032
2845,99336.05504494783
2387,326484.689693486
2407,216846.1859739782
2527,163636.2133257328
2514,138424.62601504743
629,137053.44092758364
80,209329.37340943865
1876,127424.06411758834
1546,115247.28229192436
2518,167570.6114598497
2347,138572.07947631663
783,226954.22692212387
1322,19379.614393638098
194,85279.83299527968
1770,309263.3462799389
2143,138303.82513066026
1229,238877.90384733462
511,280875.716158004
46,235541.00703340815
1348,146019.43946001658
2465,210022.93586780847
387,226265.49316619732
873,230811.45281196013
1918,118218.31518881011
2764,226318.4133558193
2184,130227.7441820731
934,124820.88835512364
1920,124488.64181771569
2631,131114.73503618577
1768,550643.3668763062
2040,117248.28989883482
1749,219846.01505909703
834,257111.19434906924
1457,225615.98107186612
79,92477.92954331379
2302,127586.31531462818
1817,137647.32114679096
2755,242407.22675189876
359,168673.5181343098
2059,86226.1293881981
2092,231170.81984766413
2516,219132.9567723139
150,117038.93493995359
1656,118518.20251018523
83,96963.28732154895
2411,202061.03149688116
795,75259.84465456834
2312,217802.07154100155
2917,106932.02751154412
1624,176160.57290412052
2215,302987.9784520372
1211,142538.2273338903
1485,158841.23956926406
1024,181945.04418494296
570,202323.54639134137
2874,148004.5770999139
700,128623.11802455774
2756,217819.44352563776
2022,183291.64495524456
583,210375.7765544046
2392,381559.04167756817
2424,178731.75200405583
212,107105.86630543461
736,119970.46520298
1610,159373.50540150766
890,111704.04807425433
467,191818.02507057812
578,198862.01997964905
1747,206047.71254849405
1149,143611.57665581073
2758,278747.6800678519
857,135002.18440644667
2219,274249.88858681964
733,98073.38076243797
2909,108048.00906025922
1798,249018.24408185022
235,123045.51372956834
2366,106138.95252117298
1027,130973.70092043516
1195,138299.07640090288
1303,33845.31483344217
148,197939.90058145073
608,166477.5934365337
2515,219519.26380070898
821,259234.60951463797
2500,275101.9509293187
745,108375.28366653257
741,135683.80416386548
1611,130158.45523001763
2532,127671.05331382448
1081,238907.55304986122
1692,435866.516597733
2520,185669.50805140985
276,124791.25650392873
1992,124328.98012439362
663,44795.376883960154
418,114263.71464635723
1733,211161.56819106732
2359,144829.48431482373
253,181292.66446392762
1518,185775.47780619428
2035,142673.94735276638
2919,72444.20306459216
1540,245675.738073637
2120,156511.30966643366
1674,156262.38284154693
256,140176.4663231522
2361,99849.75014798461
978,68038.7245906626
2280,130882.74509983402
2095,230308.70447217117
1709,340033.5738936188
2801,246006.8984630268
1246,109183.36902846053
2373,85919.83594958234
1055,321623.7472893105
2017,134957.72849699785
1099,304419.22201279964
1344,76796.48853088976
835,204391.85302086
1117,229577.24155409142
2043,84301.54988769963
2085,119298.88369778922
410,132438.13184381748
2650,112051.16633433377
2867,171738.1317638836
1668,102746.32106771757
1161,159566.68938570865
2122,180917.47056627984
2539,156624.76688540922
1047,142530.33697154865
1445,134726.42373525153
541,137500.4526147534
569,232175.38303092017
1276,123551.11287353202
918,142937.4970386063
326,168130.52037315123
1936,128617.28581175942
895,92853.64303973992
257,148125.34702878853
1241,179208.69653145422
1545,114274.2055896779
1189,176721.34306219942
270,135003.29971464927
2066,208378.13516440202
693,102933.16473341917
1259,136563.41010447376
2916,146325.23662579944
2321,304027.4217232618
1977,92893.95627883606
1895,131373.48585580415
1240,177462.94252493183
85,155166.21251507735
1823,121163.68149628217
825,298468.0721671275
110,231065.84192355582
697,114217.31205974291
2297,119813.00380776603
1231,134121.74457139874
1355,135381.1211139555
968,334991.06622237846
584,207444.5196936853
1315,137652.55148996372
1606,139122.1337027377
206,123333.35390238404
1685,377084.73640776164
2016,129766.08625195902
869,200245.97356799326
2135,119568.75762067847
2346,167018.8942606444
2430,241907.20774081032
2198,87068.37648260397
2652,130520.92645866566
27,97282.0242655293
241,155180.36611402637
906,110152.29846451504
1506,116018.95116251383
2098,374633.6284753133
1435,221976.02255016347
2213,162870.71923316026
1274,137030.50664666574
743,18871.027676492115
1737,211813.81447828756
2797,269839.06191673095
2185,54245.403914283816
58,161437.66821281431
830,203581.83407994197
808,111022.52311882771
680,135167.57524114946
1153,112206.71642633429
1291,138144.46827367682
1818,152264.5405104446
2161,194491.74413617872
1883,115643.80653006314
350,363775.7665225131
2473,165839.2505017589
295,187572.16923528677
293,194978.29173006647
859,112972.05949737641
288,63036.66584383254
1578,153001.78808939326
102,208725.73558486457
2831,139853.49956551008
1030,147020.81613233197
2551,154557.68499179403
1286,151433.4309078813
958,311811.6441878069
776,132785.868596453
72,255050.74875658457
2263,261219.0466528239
1866,145502.2389841502
2876,65960.32922005923
2146,235465.3367838251
103,170206.39703122174
1500,117081.38686026575
492,185047.59716665145
167,145684.6692318248
2597,116741.41797677141
2685,112276.07130387463
1035,160511.60696062876
1220,86038.36170996116
2602,150345.23532574117
2159,210955.81748949178
695,132232.79310432964
1109,277766.2525340542
640,206025.4806094966
1652,140477.12671100593
2090,173646.83588783964
1188,178536.32318195188
2345,221355.61790850974
1059,407159.54359382845
2751,248958.67287149536
128,217302.36038767904
1523,184869.90350620172
2925,194632.70933804166
2145,301125.581575466
1121,227041.48564697235
566,251747.32120719802
565,255963.66587018096
1331,138384.9956623357
2928,127987.39094364055
156,133332.84072593244
797,132685.65641364214
327,79467.02592599677
2859,135937.46244411662
1453,118140.9694621819
1762,352910.6912785779
1868,207073.53056099114
1760,168168.8386445532
1113,226955.90302936948
1812,194976.42984604664
117,146502.70825220877
1142,203825.65975130833
2342,419987.54959921254
927,155342.99641255522
2478,177160.2436819422
655,70869.0728721249
2064,124828.28151992254
369,295008.8822514247
2239,121603.9133400585
2732,224818.5318818091
1653,157716.24442009433
959,222776.85089464978
2395,357202.5346238018
1412,113901.94338420432
271,260566.26963681605
1484,140428.36876980768
1497,162230.18501894866
552,152691.3133401771
2,126700.3980264306
1855,317341.75789682765
4,276667.1160100592
2292,141599.08757639964
134,139443.16806740084
646,88965.45183163046
42,305484.41872209345
532,231008.78226745364
713,82876.74449228625
2561,133196.08202840277
2360,122809.79751419034
1333,116373.78575105313
1407,238915.552509137
2892,310089.26206510904
574,212848.24396273986
1227,200176.8995916422
2591,216086.007048944
1476,220783.24155069032
1125,268070.3890379716
1446,152386.96383910815
408,122744.25184626857
1101,286115.65187172557
2251,202071.92279313537
373,175605.952880377
2554,136409.39324294683
2382,268811.58812118426
1985,73099.00143209491
519,245165.49670606144
1093,188103.3231499429
864,242086.2606329567
2889,145066.22402555388
2308,201135.30654700985
986,172984.30309205866
1302,142831.1445395274
585,143951.83159667646
2708,151800.26894237814
147,134959.24753746716
1441,217616.65818026703
383,174694.07010751532
285,145757.69065641542
181,111299.38065282637
358,193322.0678458934
780,175578.43825929158
258,177951.55904566724
1865,221749.50537432425
692,118230.82352621974
2902,342187.4403444531
508,242250.52733035767
2638,159039.20869659368
36,135786.261645632
611,161910.45577965377
2281,167740.21423250734
1678,110918.27503159328
1696,466004.70585403376
1557,47413.544532779284
2180,161523.6302935952
1726,235035.40504190934
951,139604.0373474477
267,222454.44615366583
2706,132795.30109361437
2221,270737.91162208444
1357,166217.07508568972
2901,317798.48867509235
347,160501.7930295606
2164,193795.31439531676
1586,312099.8406802178
360,139273.99300080538
1769,263515.81370657653
2617,175024.9236518295
1879,125957.26091082674
991,225696.7433329993
1535,136835.91829291178
1191,141876.95910729683
1579,225053.40438930484
1882,137613.92330565263
1510,139990.4164354544
2196,180305.81417446374
1845,185941.70338356183
2336,401062.0653317341
942,74669.54034642866
861,132928.17081411654
2555,130303.03116388577
1392,167343.61505858338
2099,262234.3664953882
1543,111927.09058334105
948,289234.4605134773
1239,193398.02072708972
22,178088.29186120728
2796,250889.9318132421
2747,184604.89427001926
92,292886.48067922087
210,178502.81179030065
1858,200137.65079566406
2228,160799.3705697783
447,252430.04698528908
827,247950.21005236785
1649,207134.48674735118
682,131991.01606593613
2698,109656.63610578355
494,158287.74455555377
214,71294.02180593215
2441,245355.13423319813
2679,114824.58139938535
1336,123239.7122969401
465,182577.95227881722
1524,145343.94024531142
2543,106704.8400553841
631,148742.7898915069
2452,316448.25054531905
228,153582.70697582507
126,181413.6198072183
1092,249619.59048298857
1122,222266.4670917265
932,234171.14368877973
1980,65829.10012332191
2171,106553.80672508775
551,145045.0739441489
2768,169042.5623023498
2056,103810.34017404878
1159,364454.8571721012
2645,122492.17036309734
1174,169161.73643537879
2266,193263.7752127389
2462,381506.1280855073
1219,136417.38333373392
2922,186218.54281838625
118,144131.69215512567
474,156014.28840844362
2576,153098.2534486555
872,289278.95529417694
1077,213387.66177689075
1536,165747.06121001605
1150,127816.60226917395
2341,353065.1205084278
1931,147852.4017145089
2785,135020.28780037613
2538,116139.16940221128
597,204183.0722517614
464,198499.3032559949
233,230318.61383997992
2169,134838.74239885385
2123,160703.15477745817
1867,183541.8382112472
137,247142.43654223796
515,242183.07026537537
933,99249.18706489194
2784,155913.32587529923
972,162175.96282662463
599,181645.66925467763
2614,127037.93583810405
2582,146218.29214875103
1409,174651.75503257877
175,97353.11115932182
352,240532.12154915917
976,93140.35833402889
2134,190561.7005092532
984,101407.00756295331
2396,359958.4466857114
1673,116305.9429647334
404,110511.95642896656
607,167151.3296018882
814,150325.4819860705
868,188790.6786688543
2271,185314.8925107575
1633,236840.02759899653
337,173510.2684081245
2765,204478.80468164058
1746,259369.12717108778
368,342073.42054174584
2806,211707.1226344268
1662,182022.59722050634
1234,222581.3398508759
1373,127072.64879018252
1672,103603.26577395847
1939,113084.81871221564
